model,tok,train_langs,n_sentences,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,layer,is_ref_layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,6,0,0.0263813,0.0238925,0.0109507,0.885537,0.875251,0.0102858,0.610782
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,7,0,0.0238925,0.0273768,0.0114485,0.860539,0.846709,0.0138297,0.718841
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,8,0,0.014435,0.0258835,0.00895968,0.877456,0.854142,0.0233142,0.524571
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,9,0,0.0139373,0.0253858,0.00796416,0.85879,0.834576,0.024214,0.541093
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,10,0,0.0179194,0.0233947,0.00895968,0.839144,0.812078,0.0270659,0.64785
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,11,0,0.0149328,0.0164261,0.0074664,0.808657,0.781728,0.0269287,0.693385
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,12,1,0.014435,0.012444,0.00647088,0.78866,0.763005,0.0256554,0.742809
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,13,0,0.0154306,0.0109507,0.00647088,0.756268,0.73175,0.0245179,0.892569
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,14,0,0.010453,0.0074664,0.00348432,0.688159,0.667009,0.0211501,0.946695
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,15,0,0.00647088,0.00398208,0.00348432,0.57524,0.559869,0.0153713,0.520972
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,raw,16,0,0.00149328,0.00149328,0.00049776,0.414734,0.408127,0.00660728,0.105129
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,0,0,0.102539,0.0861125,0.0617222,0.103994,8.83459e-05,0.103906,1.2681
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,1,0,0.074664,0.0701842,0.0572424,0.0862,-7.5625e-06,0.0862076,1.23412
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,2,0,0.0985565,0.0766551,0.0592334,0.132666,-4.63459e-05,0.132712,1.5135
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,3,0,0.0950722,0.0612245,0.0438029,0.147842,0.000168721,0.147673,1.49268
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,4,0,0.103534,0.0686909,0.0512693,0.154107,0.000373405,0.153734,1.5367
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,5,0,0.108512,0.0801394,0.0557491,0.154685,0.000396503,0.154289,1.61618
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,6,0,0.111996,0.0741663,0.0562469,0.163272,0.00039005,0.162882,1.64786
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,7,0,0.117969,0.0816327,0.0592334,0.18026,0.000367553,0.179892,1.72261
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,8,0,0.0965655,0.0438029,0.0258835,0.27192,-3.92756e-05,0.271959,1.36803
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,9,0,0.103534,0.0462917,0.0288701,0.259878,-4.52223e-05,0.259923,1.43459
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,10,0,0.115978,0.047785,0.0343454,0.247654,-6.41436e-05,0.247719,1.53628
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,11,0,0.116974,0.0487805,0.0338477,0.237889,-6.21326e-05,0.237951,1.58409
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,12,1,0.110503,0.051767,0.0338477,0.223947,4.80502e-06,0.223942,1.58467
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,13,0,0.105027,0.0482827,0.0298656,0.201185,0.000119601,0.201066,1.64214
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,14,0,0.0935789,0.0507715,0.0313589,0.177506,0.000238704,0.177267,1.67692
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,15,0,0.0806371,0.0542558,0.0293678,0.146432,0.000291538,0.14614,1.57853
ar-fair-15b,unigram_destarved,ar,2009,en-zh,en,zh,0,0,0,centered,16,0,0.0582379,0.0512693,0.026879,0.0835774,0.000243008,0.0833344,1.34411
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,0,0,0.135391,0.105027,0.0811349,0.344361,0.247684,0.0966775,1.47513
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,1,0,0.0960677,0.102041,0.0617222,0.522569,0.46419,0.0583791,1.23105
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,2,0,0.113489,0.0965655,0.0662021,0.791967,0.759309,0.0326575,1.30436
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,3,0,0.111996,0.0965655,0.0637133,0.898611,0.881117,0.0174936,1.23178
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,4,0,0.103534,0.0866103,0.0607267,0.941035,0.930615,0.0104201,1.13922
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,5,0,0.121453,0.111996,0.0706819,0.938255,0.926772,0.0114824,1.2206
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,6,0,0.123942,0.114983,0.0696864,0.923128,0.908403,0.0147249,1.29906
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,7,0,0.11996,0.134395,0.0751618,0.91318,0.894255,0.0189251,1.38316
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,8,0,0.10005,0.150324,0.0691887,0.923394,0.893322,0.0300719,1.17206
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,9,0,0.108014,0.179691,0.0796416,0.917985,0.88603,0.0319553,1.23824
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,10,0,0.120458,0.21105,0.0935789,0.908062,0.87231,0.0357525,1.34606
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,11,0,0.106521,0.187158,0.0806371,0.898211,0.862664,0.0355475,1.36565
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,12,1,0.0423096,0.0721752,0.0233947,0.850331,0.818779,0.0315522,1.27009
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,13,0,0.0343454,0.0701842,0.0199104,0.834935,0.803338,0.0315978,1.23974
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,14,0,0.0258835,0.0378298,0.0119462,0.810417,0.782803,0.0276137,1.16704
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,15,0,0.0139373,0.0204082,0.00696864,0.805751,0.783052,0.0226987,0.964215
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,raw,16,0,0.00647088,0.0074664,0.00298656,0.828647,0.815061,0.0135867,0.482444
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,0,0,0.185167,0.177203,0.13788,0.167271,0.0001416,0.16713,1.77995
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,1,0,0.198109,0.201095,0.172723,0.154142,9.9945e-05,0.154042,2.03058
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,2,0,0.19114,0.193131,0.147337,0.195901,8.82387e-05,0.195813,1.99371
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,3,0,0.203086,0.208064,0.158288,0.21104,0.000395786,0.210644,2.06133
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,4,0,0.212544,0.213041,0.162768,0.219734,0.000551467,0.219182,2.14435
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,5,0,0.247885,0.252862,0.2001,0.228673,0.000611028,0.228062,2.31093
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,6,0,0.265804,0.279243,0.223992,0.242925,0.000667078,0.242258,2.41992
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,7,0,0.278746,0.300149,0.227476,0.267607,0.000765696,0.266841,2.43706
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,8,0,0.193131,0.252862,0.132404,0.374529,0.000285827,0.374243,1.82474
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,9,0,0.21105,0.274266,0.147835,0.373334,0.000243344,0.373091,1.91938
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,10,0,0.228472,0.312096,0.175212,0.365535,0.000218084,0.365317,2.06129
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,11,0,0.242907,0.314584,0.186162,0.361059,0.00032748,0.360731,2.13238
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,12,1,0.231956,0.301145,0.179691,0.341992,0.000734122,0.341257,2.14396
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,13,0,0.234943,0.300647,0.184669,0.323172,0.00076327,0.322409,2.24772
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,14,0,0.243405,0.297163,0.192135,0.301756,0.000848685,0.300907,2.35644
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,15,0,0.214535,0.260826,0.162768,0.273571,0.00113444,0.272437,2.27583
ar-fair-15b,unigram_destarved,ar,2009,de-fr,de,fr,1,0,0,centered,16,0,0.193629,0.221503,0.135391,0.231733,0.00126879,0.230464,2.17581
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,0,0,0.0368342,0.0457939,0.0243902,0.0579791,0.0146442,0.0433349,0.999922
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,1,0,0.0159283,0.026879,0.0114485,0.257234,0.22603,0.0312046,0.972158
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,2,0,0.0204082,0.00398208,0.00348432,0.679513,0.661004,0.0185092,0.947686
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,3,0,0.0204082,0.00298656,0.00099552,0.82846,0.817654,0.0108052,1.07425
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,4,0,0.0099552,0.00647088,0.00199104,0.892378,0.885726,0.00665173,0.937854
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,5,0,0.0139373,0.0074664,0.0024888,0.888109,0.880534,0.00757523,0.892579
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,6,0,0.0179194,0.0099552,0.0024888,0.862403,0.85145,0.0109535,0.91815
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,7,0,0.0189149,0.014435,0.00398208,0.829144,0.813506,0.0156375,0.967518
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,8,0,0.035341,0.0154306,0.00547536,0.849384,0.824089,0.0252947,1.05035
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,9,0,0.0363365,0.0243902,0.00846192,0.836328,0.80899,0.0273382,1.11749
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,10,0,0.0343454,0.0293678,0.00945744,0.809671,0.779342,0.0303291,1.17241
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,11,0,0.049776,0.0338477,0.014435,0.787241,0.756679,0.0305612,1.14502
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,12,1,0.0343454,0.0219014,0.012444,0.746548,0.718003,0.0285455,1.02921
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,13,0,0.0278746,0.0253858,0.00945744,0.72125,0.692899,0.0283513,0.968233
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,14,0,0.0164261,0.0179194,0.00696864,0.682364,0.656932,0.0254323,0.780489
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,15,0,0.00846192,0.00895968,0.00298656,0.646189,0.627474,0.0187149,0.626232
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,raw,16,0,0.00199104,0.00199104,0.00099552,0.679576,0.672189,0.007387,0.419815
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,0,0,0.0642111,0.0642111,0.0447984,0.06001,-1.13269e-05,0.0600214,1.26009
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,1,0,0.0846192,0.0965655,0.0686909,0.0696781,-2.78655e-05,0.069706,1.54992
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,2,0,0.117969,0.0950722,0.0652066,0.120149,-3.9111e-05,0.120188,1.79369
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,3,0,0.12892,0.099552,0.0662021,0.14791,0.000544603,0.147365,1.81141
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,4,0,0.139373,0.11996,0.072673,0.153028,0.000765396,0.152262,1.88816
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,5,0,0.170234,0.156297,0.102041,0.15689,0.000640383,0.15625,2.08451
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,6,0,0.195122,0.203086,0.128422,0.171368,0.000558147,0.17081,2.23522
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,7,0,0.222499,0.234445,0.143853,0.18924,0.0004544,0.188786,2.32449
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,8,0,0.12892,0.190144,0.0686909,0.27832,-0.00022338,0.278544,1.69806
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,9,0,0.142857,0.22449,0.0841215,0.270464,-0.000202945,0.270667,1.79888
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,10,0,0.149826,0.25336,0.100548,0.259258,-0.000187713,0.259446,1.93235
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,11,0,0.164759,0.267297,0.110503,0.247921,-0.000180958,0.248102,2.01419
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,12,1,0.160279,0.256346,0.111,0.231841,-0.000150173,0.231991,2.04291
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,13,0,0.175212,0.26232,0.127427,0.216476,2.08735e-06,0.216473,2.20332
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,14,0,0.202091,0.239423,0.144848,0.204321,3.47643e-05,0.204286,2.43986
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,15,0,0.193629,0.213041,0.136386,0.175296,2.88687e-05,0.175267,2.49378
ar-fair-15b,unigram_destarved,ar,2009,de-ar,de,ar,0,0,1,centered,16,0,0.154306,0.165754,0.0960677,0.123333,5.54946e-05,0.123278,2.30585
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,0,0,0.0492782,0.035341,0.0199104,0.238111,0.180744,0.0573669,0.908618
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,1,0,0.0159283,0.0134395,0.00796416,0.451817,0.428266,0.0235515,0.444117
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,2,0,0.0189149,0.0159283,0.00945744,0.754652,0.735511,0.0191407,0.649862
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,3,0,0.0263813,0.0139373,0.00895968,0.877861,0.866883,0.0109782,0.596077
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,4,0,0.024888,0.0129418,0.00846192,0.929378,0.92279,0.00658775,0.542024
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,5,0,0.0298656,0.0114485,0.00696864,0.930018,0.923402,0.00661623,0.607537
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,6,0,0.0303634,0.0119462,0.00846192,0.91861,0.910089,0.00852136,0.667429
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,7,0,0.0298656,0.0159283,0.00895968,0.908719,0.897362,0.0113573,0.759435
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,8,0,0.0253858,0.0179194,0.00945744,0.924019,0.900726,0.0232934,0.790265
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,9,0,0.0253858,0.0174216,0.00895968,0.918091,0.894382,0.0237091,0.813748
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,10,0,0.0283723,0.0194126,0.010453,0.911662,0.886106,0.0255569,0.850882
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,11,0,0.024888,0.0214037,0.00945744,0.898681,0.873927,0.0247539,0.856262
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,12,1,0.012444,0.0169238,0.00796416,0.871433,0.849515,0.0219178,0.792405
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,13,0,0.0139373,0.0149328,0.0074664,0.865675,0.845082,0.0205932,0.79531
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,14,0,0.00846192,0.010453,0.00398208,0.85002,0.833222,0.0167981,0.674981
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,15,0,0.00696864,0.00547536,0.00298656,0.836786,0.82344,0.0133457,0.517643
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,raw,16,0,0.00348432,0.00398208,0.00149328,0.803955,0.797367,0.00658878,0.147244
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,0,0,0.0826282,0.0681931,0.0462917,0.101317,0.000613988,0.100703,1.08608
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,1,0,0.0333499,0.0348432,0.0243902,0.0650577,0.000150504,0.0649072,0.814141
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,2,0,0.0452962,0.0348432,0.0219014,0.118418,1.79185e-05,0.1184,1.10832
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,3,0,0.0552514,0.0338477,0.0223992,0.132192,0.000260569,0.131931,1.1407
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,4,0,0.0587357,0.037332,0.0243902,0.137847,0.000573667,0.137273,1.16633
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,5,0,0.0617222,0.0418118,0.0308611,0.136982,0.000694636,0.136287,1.20609
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,6,0,0.0627178,0.0388253,0.0263813,0.149008,0.00079719,0.148211,1.2395
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,7,0,0.0666999,0.0452962,0.0288701,0.172061,0.000975865,0.171085,1.29924
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,8,0,0.0507715,0.0298656,0.012444,0.295584,0.000435784,0.295148,1.07968
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,9,0,0.0512693,0.0323544,0.0139373,0.292401,0.000469457,0.291931,1.12382
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,10,0,0.0587357,0.039323,0.0174216,0.287657,0.000509058,0.287148,1.18985
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,11,0,0.0617222,0.0452962,0.0223992,0.283487,0.000746655,0.282741,1.23391
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,12,1,0.0607267,0.0413141,0.0214037,0.269505,0.00129776,0.268207,1.23176
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,13,0,0.06222,0.0428074,0.0243902,0.25742,0.00130656,0.256114,1.2844
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,14,0,0.0612245,0.0428074,0.0238925,0.230609,0.00140417,0.229205,1.31445
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,15,0,0.0592334,0.0428074,0.022897,0.201955,0.00152324,0.200432,1.28081
ar-fair-15b,unigram_destarved,ar,2009,de-zh,de,zh,0,0,0,centered,16,0,0.0398208,0.0348432,0.0179194,0.127417,0.0012902,0.126127,1.02118
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,0,0,0.0383275,0.0597312,0.022897,0.0908133,0.0383217,0.0524916,1.17549
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,1,0,0.0507715,0.0766551,0.0308611,0.300819,0.248224,0.0525947,1.65489
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,2,0,0.0383275,0.00597312,0.00447984,0.687175,0.663058,0.0241168,1.41445
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,3,0,0.026879,0.0074664,0.0049776,0.830536,0.817629,0.0129075,1.3421
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,4,0,0.00945744,0.00696864,0.00298656,0.895536,0.88763,0.00790614,1.07437
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,5,0,0.0283723,0.0179194,0.00597312,0.895245,0.88569,0.0095558,1.0567
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,6,0,0.0522648,0.0383275,0.0119462,0.871377,0.85646,0.0149174,1.12981
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,7,0,0.0681931,0.0547536,0.0179194,0.840635,0.817735,0.0229003,1.31133
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,8,0,0.141862,0.0278746,0.0134395,0.854366,0.821091,0.0332758,1.3695
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,9,0,0.192633,0.0542558,0.024888,0.840886,0.802041,0.0388444,1.61392
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,10,0,0.3111,0.0691887,0.0413141,0.815263,0.766293,0.0489702,1.96535
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,11,0,0.343952,0.104032,0.0676954,0.808143,0.755667,0.0524759,2.04399
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,12,1,0.250871,0.0881035,0.0527626,0.784413,0.731885,0.0525279,1.9507
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,13,0,0.236436,0.0876058,0.0452962,0.745025,0.685872,0.0591532,2.05673
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,14,0,0.161772,0.0811349,0.0338477,0.722855,0.66606,0.0567951,1.7586
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,15,0,0.0627178,0.0164261,0.00796416,0.667186,0.625817,0.0413698,1.3779
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,raw,16,0,0.0149328,0.0024888,0.00049776,0.652323,0.634466,0.0178575,0.99668
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,0,0,0.0781483,0.101045,0.0552514,0.0764591,-2.0144e-06,0.0764611,1.60351
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,1,0,0.22449,0.243405,0.18218,0.117086,-4.78419e-05,0.117134,2.57452
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,2,0,0.264311,0.217521,0.14435,0.157367,-4.27247e-05,0.15741,2.54578
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,3,0,0.292683,0.211548,0.138875,0.182611,0.000563881,0.182047,2.52412
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,4,0,0.300647,0.238925,0.158288,0.186989,0.000737555,0.186251,2.56513
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,5,0,0.394226,0.347934,0.252364,0.204635,0.000574928,0.20406,2.91619
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,6,0,0.514186,0.475361,0.354405,0.23739,0.000479667,0.23691,3.26911
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,7,0,0.641613,0.612743,0.479343,0.279396,0.000363317,0.279033,3.58672
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,8,0,0.464908,0.523644,0.282728,0.368213,-0.000306045,0.368519,2.63443
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,9,0,0.538576,0.61324,0.371827,0.375935,-0.000280934,0.376216,2.90657
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,10,0,0.669985,0.718766,0.530612,0.392485,-0.000264992,0.39275,3.39266
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,11,0,0.699851,0.7556,0.580388,0.391539,-0.000235611,0.391775,3.62676
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,12,1,0.725734,0.74664,0.595321,0.384868,-0.000181237,0.385049,3.76666
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,13,0,0.758089,0.754604,0.647586,0.38593,-5.79717e-05,0.385988,4.1226
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,14,0,0.750622,0.703335,0.616227,0.371982,1.98754e-05,0.371962,4.4487
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,15,0,0.702339,0.634146,0.556496,0.316833,4.05834e-05,0.316792,4.49614
ar-fair-15b,unigram_destarved,ar,2009,fr-ar,fr,ar,0,0,1,centered,16,0,0.639622,0.587855,0.498756,0.239597,1.72263e-05,0.23958,4.53033
