model,tok,train_langs,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,which_layer,layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime,cka
en-de-fair-10b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,ref,12,0.0363365,0.0214037,0.012444,0.104294,-0.000103604,0.104398,1.19606,0.374513
en-de-fair-10b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,best,0,0.0861125,0.0741663,0.0582379,0.0586403,-2.9883e-05,0.0586701,1.17211,0.146622
en-de-fair-10b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,ref,12,0.0164261,0.060229,0.0109507,0.69897,0.663147,0.0358238,0.712464,0.528886
en-de-fair-10b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,best,0,0.102041,0.0522648,0.0388253,0.0931411,0.025894,0.0672471,1.62969,0.156585
en-de-fair-10b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,ref,12,0.519662,0.354405,0.285714,0.263064,-0.000102434,0.263166,3.23398,0.523013
en-de-fair-10b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,best,13,0.482827,0.378298,0.291687,0.25514,-0.000100381,0.25524,3.55083,0.46911
en-de-fair-10b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,ref,12,0.0811349,0.231458,0.0642111,0.754029,0.697747,0.056282,1.62135,0.634023
en-de-fair-10b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,best,8,0.154306,0.430065,0.134893,0.88645,0.848947,0.0375031,1.42579,0.745711
en-de-fair-10b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,ref,12,0.859134,0.868591,0.791936,0.393711,-0.000167217,0.393878,5.0613,0.629927
en-de-fair-10b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,best,12,0.859134,0.868591,0.791936,0.393711,-0.000167217,0.393878,5.0613,0.629927
en-de-fair-10b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,ref,12,0.00099552,0.0049776,0.00049776,0.629975,0.617025,0.0129501,0.139804,0.357445
en-de-fair-10b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,best,0,0.0308611,0.0258835,0.0194126,-0.00463722,-0.03541,0.0307727,0.757126,0.104512
en-de-fair-10b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,ref,12,0.0293678,0.0184171,0.0099552,0.0976219,-6.04628e-05,0.0976824,1.13627,0.3491
en-de-fair-10b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,best,0,0.0587357,0.0547536,0.0403186,0.0457086,-3.07891e-05,0.0457394,0.92533,0.104074
en-de-fair-10b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,ref,12,0.0184171,0.0433051,0.010453,0.689007,0.653814,0.0351934,0.69115,0.512264
en-de-fair-10b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,best,0,0.0691887,0.035341,0.0243902,0.0796571,0.0224529,0.0572042,1.34534,0.146734
en-de-fair-10b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,ref,12,0.473868,0.341463,0.267297,0.25161,-9.99683e-05,0.25171,3.16162,0.509233
en-de-fair-10b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,best,13,0.451966,0.374316,0.290194,0.24144,-9.13813e-05,0.241531,3.49191,0.45189
en-de-fair-10b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,ref,12,0.00348432,0.00696864,0.00099552,0.755031,0.738318,0.0167127,0.446621,0.437545
en-de-fair-10b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,best,0,0.0408163,0.0219014,0.0194126,0.11146,0.0786478,0.0328124,0.804674,0.107977
en-de-fair-10b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,ref,12,0.0438029,0.0243902,0.0169238,0.163266,0.000405041,0.162861,1.18588,0.415753
en-de-fair-10b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,best,0,0.0572424,0.0547536,0.0418118,0.0550697,2.04952e-05,0.0550492,0.984779,0.106146
en-de-fair-10b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,ref,12,0.0194126,0.0338477,0.00796416,0.775589,0.74228,0.0333098,0.971908,0.539276
en-de-fair-10b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,best,0,0.060229,0.0452962,0.0288701,0.123973,0.0682858,0.0556871,1.31304,0.14228
en-de-fair-10b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,ref,12,0.317571,0.238925,0.165256,0.30669,8.68957e-05,0.306603,2.49162,0.522988
en-de-fair-10b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,best,13,0.327028,0.251867,0.183673,0.294219,5.78128e-05,0.294161,2.65895,0.473029
en-de-fair-10b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00696864,0.0169238,0.00099552,0.869256,0.846996,0.0222602,0.697792,0.455296
en-de-fair-10b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,best,0,0.0219014,0.00846192,0.0049776,0.172502,0.138744,0.0337582,0.594976,0.127562
en-de-fair-10b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0243902,0.0278746,0.0114485,0.218413,0.000473748,0.217939,1.12227,0.417506
en-de-fair-10b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,best,0,0.0423096,0.0343454,0.0233947,0.0645599,0.000179704,0.0643802,0.823091,0.125548
en-de-fair-15b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,ref,12,0.998507,0.999502,0.998009,0.930452,0.767159,0.163293,5.32252,0.859208
en-de-fair-15b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,best,11,0.998507,0.999502,0.998009,0.940112,0.780718,0.159394,5.35143,0.852424
en-de-fair-15b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,ref,12,0.999502,0.999502,0.999004,0.75477,-0.000281114,0.755051,8.20112,0.857544
en-de-fair-15b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,best,11,0.999502,0.999502,0.999004,0.755247,-0.000296211,0.755543,8.00156,0.850485
en-de-fair-15b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,ref,12,0.22897,0.628671,0.203584,0.761443,0.680146,0.0812972,2.43008,0.706802
en-de-fair-15b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,best,11,0.332504,0.724241,0.30662,0.790119,0.705432,0.0846873,2.53139,0.73143
en-de-fair-15b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,ref,12,0.942758,0.952215,0.914883,0.485836,-0.000183059,0.486019,5.57818,0.699078
en-de-fair-15b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,best,12,0.942758,0.952215,0.914883,0.485836,-0.000183059,0.486019,5.57818,0.699078
en-de-fair-15b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,ref,12,0.00597312,0.00696864,0.00199104,0.659521,0.641148,0.0183725,0.318236,0.413256
en-de-fair-15b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,best,0,0.0452962,0.0388253,0.0283723,0.0347016,-0.00728545,0.041987,1.09564,0.13918
en-de-fair-15b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,ref,12,0.0428074,0.0189149,0.0109507,0.124916,-1.09179e-05,0.124926,1.19171,0.396653
en-de-fair-15b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,best,0,0.0841215,0.0756595,0.0567446,0.0611084,-3.17999e-05,0.0611402,1.2162,0.140804
en-de-fair-15b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,ref,12,0.0821304,0.194624,0.0418118,0.727529,0.668631,0.058898,1.69872,0.579449
en-de-fair-15b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,best,11,0.12892,0.234943,0.0657043,0.755858,0.695333,0.0605248,1.69288,0.602455
en-de-fair-15b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,ref,12,0.761573,0.612743,0.54007,0.370851,-0.000100381,0.370951,3.94118,0.582524
en-de-fair-15b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,best,13,0.739174,0.673967,0.589348,0.370518,-7.31751e-05,0.370592,4.38761,0.552426
en-de-fair-15b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,ref,12,0.203584,0.503733,0.163265,0.747604,0.669607,0.0779969,2.33055,0.68647
en-de-fair-15b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,best,11,0.311598,0.623693,0.26879,0.778454,0.697501,0.080954,2.47075,0.710429
en-de-fair-15b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,ref,12,0.912394,0.925834,0.867098,0.453523,-0.000167093,0.45369,5.28725,0.682471
en-de-fair-15b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,best,13,0.897959,0.935789,0.87108,0.446287,-0.000123256,0.446411,5.78933,0.641219
en-de-fair-15b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,ref,12,0.00547536,0.00846192,0.00099552,0.654696,0.636949,0.0177475,0.305557,0.387816
en-de-fair-15b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,best,0,0.0323544,0.0263813,0.0169238,0.0207113,-0.0117887,0.0325,0.843823,0.101788
en-de-fair-15b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,ref,12,0.0348432,0.0159283,0.00945744,0.11774,1.60975e-05,0.117724,1.13174,0.373797
en-de-fair-15b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,best,0,0.0567446,0.0537581,0.0388253,0.0477727,-3.10284e-05,0.0478037,0.960772,0.101883
en-de-fair-15b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,ref,12,0.0831259,0.126929,0.0333499,0.718176,0.660567,0.0576089,1.65421,0.563257
en-de-fair-15b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,best,10,0.111,0.214037,0.0527626,0.786943,0.73575,0.0511939,1.52031,0.615035
en-de-fair-15b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,ref,12,0.723245,0.587357,0.5112,0.353736,-0.000105649,0.353842,3.83235,0.569404
en-de-fair-15b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,best,13,0.702837,0.648084,0.559482,0.351752,-7.60388e-05,0.351828,4.28785,0.537306
en-de-fair-15b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,ref,12,0.00846192,0.00895968,0.00199104,0.76629,0.745407,0.0208835,0.631401,0.468049
en-de-fair-15b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,best,0,0.0413141,0.0209059,0.0154306,0.11668,0.0834429,0.0332367,0.845564,0.107104
en-de-fair-15b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,ref,12,0.0408163,0.0219014,0.0114485,0.179314,0.000473881,0.17884,1.24474,0.440763
en-de-fair-15b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,best,0,0.0547536,0.0547536,0.0413141,0.0564422,1.24096e-05,0.0564298,1.01021,0.105437
en-de-fair-15b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,ref,12,0.118467,0.116974,0.0388253,0.80094,0.752907,0.0480329,1.61652,0.583581
en-de-fair-15b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,best,11,0.176705,0.139373,0.0512693,0.816699,0.76623,0.0504694,1.63027,0.583052
en-de-fair-15b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,ref,12,0.561473,0.437033,0.347934,0.37537,7.75417e-05,0.375292,3.02872,0.572576
en-de-fair-15b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,best,14,0.557491,0.495271,0.404181,0.371388,0.000121053,0.371267,3.5278,0.528842
en-de-fair-15b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00796416,0.0174216,0.00199104,0.86156,0.836276,0.0252845,0.758207,0.492713
en-de-fair-15b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,best,0,0.024888,0.00895968,0.00398208,0.157584,0.123371,0.0342128,0.616685,0.130082
en-de-fair-15b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0253858,0.0348432,0.0129418,0.223099,0.000371732,0.222728,1.13491,0.458252
en-de-fair-15b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,best,0,0.0418118,0.0333499,0.0199104,0.0647381,0.00011784,0.0646202,0.842605,0.128542
en-de-fair-23b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,ref,12,0.992534,0.993529,0.987058,0.923628,0.750658,0.172969,4.4661,0.785917
en-de-fair-23b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,best,13,0.99552,0.997511,0.994027,0.907064,0.708543,0.198521,4.97095,0.814447
en-de-fair-23b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,ref,12,0.99552,0.994525,0.99104,0.754477,-0.000167328,0.754644,6.9424,0.794444
en-de-fair-23b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,best,13,0.996516,0.998507,0.99552,0.762411,-0.000235697,0.762647,7.79131,0.816805
en-de-fair-23b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,ref,12,0.172225,0.661523,0.156794,0.760297,0.665644,0.0946532,2.02628,0.718039
en-de-fair-23b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,best,11,0.260826,0.730214,0.238427,0.798538,0.705394,0.0931443,1.91666,0.730688
en-de-fair-23b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,ref,12,0.915381,0.894973,0.847685,0.502905,-0.00019857,0.503104,4.69125,0.710715
en-de-fair-23b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,best,13,0.90891,0.905923,0.856147,0.495419,-0.000184807,0.495604,5.2264,0.682105
en-de-fair-23b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,ref,12,0.00547536,0.00597312,0.00149328,0.719007,0.687199,0.0318085,0.549662,0.565157
en-de-fair-23b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,best,0,0.0532603,0.0413141,0.0298656,0.0520122,0.0083182,0.043694,1.24775,0.149047
en-de-fair-23b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,ref,12,0.0492782,0.012444,0.0074664,0.177375,-7.64269e-05,0.177452,1.15816,0.527308
en-de-fair-23b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,best,0,0.0831259,0.0686909,0.0527626,0.06192,-2.8822e-05,0.0619489,1.32749,0.150142
en-de-fair-23b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,ref,12,0.0522648,0.16675,0.0348432,0.729279,0.65918,0.0700997,1.47997,0.548691
en-de-fair-23b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,best,13,0.0781483,0.156794,0.0457939,0.717034,0.647298,0.0697354,1.86534,0.550349
en-de-fair-23b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,ref,12,0.739671,0.753111,0.634146,0.40044,-0.000230206,0.40067,4.08481,0.559982
en-de-fair-23b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,best,13,0.72673,0.762568,0.644599,0.394527,-0.000120357,0.394647,4.54263,0.556731
en-de-fair-23b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,ref,12,0.155301,0.584868,0.133897,0.746848,0.655735,0.0911136,1.96845,0.693871
en-de-fair-23b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,best,11,0.23992,0.616725,0.198606,0.787235,0.697635,0.0896009,1.88958,0.701552
en-de-fair-23b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,ref,12,0.888004,0.847685,0.783474,0.473605,-0.000194906,0.473799,4.47941,0.692403
en-de-fair-23b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,best,13,0.876058,0.876058,0.806869,0.46615,-0.000169392,0.466319,5.01903,0.665018
en-de-fair-23b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,ref,12,0.0074664,0.00447984,0.00099552,0.716693,0.68633,0.0303631,0.539154,0.51268
en-de-fair-23b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,best,0,0.037332,0.0283723,0.0199104,0.0417632,0.00707621,0.034687,0.994573,0.110691
en-de-fair-23b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,ref,12,0.0433051,0.0134395,0.00796416,0.166882,-6.61122e-05,0.166948,1.0925,0.486047
en-de-fair-23b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,best,0,0.0577402,0.0532603,0.035341,0.0495914,-2.62234e-05,0.0496177,1.06739,0.110377
en-de-fair-23b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,ref,12,0.0462917,0.126929,0.0273768,0.721401,0.652567,0.0688343,1.44387,0.55117
en-de-fair-23b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,best,13,0.0701842,0.10005,0.0338477,0.706685,0.638142,0.0685436,1.80549,0.548545
en-de-fair-23b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,ref,12,0.727227,0.720259,0.605276,0.385064,-0.000216076,0.38528,3.99404,0.564534
en-de-fair-23b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,best,13,0.716277,0.745147,0.624191,0.37769,-0.00011005,0.3778,4.44989,0.557192
en-de-fair-23b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,ref,12,0.0139373,0.00597312,0.00049776,0.77766,0.743054,0.0346062,0.807588,0.562726
en-de-fair-23b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,best,0,0.0438029,0.024888,0.0189149,0.117043,0.0824303,0.0346123,0.901747,0.108966
en-de-fair-23b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,ref,12,0.0467894,0.0189149,0.010453,0.233912,6.43492e-05,0.233848,1.20106,0.529041
en-de-fair-23b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,best,0,0.0627178,0.0532603,0.0413141,0.0577168,3.35856e-06,0.0577134,1.10357,0.107176
en-de-fair-23b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,ref,12,0.0418118,0.047785,0.0139373,0.76743,0.711453,0.0559778,1.36803,0.531429
en-de-fair-23b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,best,0,0.0731707,0.0482827,0.0283723,0.160478,0.0991131,0.0613651,1.4224,0.128755
en-de-fair-23b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,ref,12,0.520657,0.563464,0.396217,0.380974,-5.15515e-05,0.381026,3.09389,0.53579
en-de-fair-23b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,best,13,0.547038,0.579393,0.434545,0.374978,5.29998e-05,0.374925,3.36346,0.528747
en-de-fair-23b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00298656,0.0139373,0.00149328,0.828338,0.801633,0.026705,0.477514,0.427106
en-de-fair-23b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,best,0,0.0308611,0.010453,0.00597312,0.176635,0.139325,0.0373103,0.703525,0.131438
en-de-fair-23b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0204082,0.0368342,0.0099552,0.196496,0.000228515,0.196267,1.05266,0.401405
en-de-fair-23b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,best,0,0.0438029,0.0383275,0.0243902,0.068724,5.98861e-05,0.0686641,0.948216,0.129418
en-de-fair-2b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,ref,12,0.985565,0.993031,0.982578,0.982106,0.956834,0.0252726,4.41075,0.801067
en-de-fair-2b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,best,11,0.989547,0.992534,0.987058,0.985478,0.964196,0.0212823,4.51423,0.792142
en-de-fair-2b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,ref,12,0.997013,0.999502,0.996516,0.633439,-0.000252696,0.633692,7.44515,0.7995
en-de-fair-2b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,best,10,0.999004,0.998507,0.997511,0.604734,-0.000212549,0.604946,7.29496,0.766078
en-de-fair-2b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,ref,12,0.0293678,0.0114485,0.00895968,0.919712,0.913317,0.00639494,0.505446,0.377776
en-de-fair-2b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,raw,best,0,0.299652,0.281732,0.228472,0.24128,0.0938099,0.14747,2.66788,0.260227
en-de-fair-2b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,ref,12,0.475361,0.48233,0.401195,0.217149,-6.91675e-05,0.217218,3.5778,0.383379
en-de-fair-2b,unigram_destarved,de+en,en-fr,en,fr,1,0,1,centered,best,6,0.561971,0.570433,0.504231,0.264527,5.4716e-05,0.264472,4.38644,0.402766
en-de-fair-2b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,ref,12,0.00099552,0.00049776,0,0.821492,0.819929,0.00156347,0.0501752,0.13604
en-de-fair-2b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,raw,best,0,0.0288701,0.0423096,0.0238925,0.0245705,-0.00649413,0.0310646,0.659049,0.158358
en-de-fair-2b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,ref,12,0.0233947,0.022897,0.012444,0.0422692,-2.05202e-05,0.0422898,0.784077,0.138499
en-de-fair-2b,unigram_destarved,de+en,en-ar,en,ar,0,0,1,centered,best,0,0.0826282,0.072673,0.0627178,0.0462623,-3.80414e-05,0.0463003,1.02207,0.159985
en-de-fair-2b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,ref,12,0.00348432,0.00647088,0.00199104,0.842908,0.84056,0.00234797,0.0663528,0.182213
en-de-fair-2b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,raw,best,0,0.0691887,0.049776,0.0368342,0.103542,0.0624842,0.0410583,0.795304,0.171482
en-de-fair-2b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,ref,12,0.0691887,0.0572424,0.0378298,0.0662923,-4.35099e-05,0.0663358,1.13818,0.193824
en-de-fair-2b,unigram_destarved,de+en,en-zh,en,zh,0,0,1,centered,best,4,0.121453,0.0990543,0.0866103,0.081066,0.000137877,0.0809281,1.39692,0.255938
en-de-fair-2b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,ref,12,0.0209059,0.00597312,0.00547536,0.911441,0.905975,0.00546648,0.413715,0.367217
en-de-fair-2b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,raw,best,0,0.175709,0.183673,0.146839,0.192566,0.0975463,0.0950195,1.72641,0.203399
en-de-fair-2b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,ref,12,0.390742,0.378298,0.310105,0.183741,-4.45749e-05,0.183786,3.17182,0.372661
en-de-fair-2b,unigram_destarved,de+en,de-fr,de,fr,1,0,1,centered,best,7,0.429069,0.453459,0.379791,0.221284,6.56957e-05,0.221218,3.62473,0.376923
en-de-fair-2b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,ref,12,0.00099552,0.00099552,0,0.815442,0.813981,0.00146084,0.0468036,0.129196
en-de-fair-2b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,raw,best,0,0.0214037,0.026879,0.0139373,0.0156641,-0.00793076,0.0235948,0.496022,0.116649
en-de-fair-2b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,ref,12,0.0179194,0.0134395,0.0074664,0.039557,-7.36774e-06,0.0395644,0.749523,0.132058
en-de-fair-2b,unigram_destarved,de+en,de-ar,de,ar,0,0,1,centered,best,0,0.0547536,0.0512693,0.0428074,0.0354629,-3.9863e-05,0.0355027,0.786174,0.116172
en-de-fair-2b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,ref,12,0.00298656,0.00348432,0.00199104,0.837469,0.835388,0.00208099,0.0594864,0.172883
en-de-fair-2b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,raw,best,0,0.0547536,0.0323544,0.0223992,0.0997489,0.0652069,0.034542,0.666158,0.160562
en-de-fair-2b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,ref,12,0.051767,0.0423096,0.0233947,0.0587686,-3.53719e-05,0.0588039,1.02956,0.185266
en-de-fair-2b,unigram_destarved,de+en,de-zh,de,zh,0,0,1,centered,best,4,0.103534,0.0836237,0.0686909,0.0722241,0.000174338,0.0720497,1.25787,0.247939
en-de-fair-2b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,ref,12,0.00049776,0.00149328,0,0.892834,0.890662,0.00217234,0.0817397,0.163628
en-de-fair-2b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,raw,best,0,0.0288701,0.022897,0.0159283,0.13213,0.107169,0.0249607,0.612742,0.109311
en-de-fair-2b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,ref,12,0.0194126,0.014435,0.00447984,0.0787897,0.000319348,0.0784704,0.705558,0.164474
en-de-fair-2b,unigram_destarved,de+en,fr-ar,fr,ar,0,0,0,centered,best,0,0.0547536,0.0542558,0.0452962,0.0393645,5.38201e-05,0.0393107,0.765906,0.108004
en-de-fair-2b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,ref,12,0.00447984,0.0099552,0.00298656,0.903884,0.900651,0.00323348,0.132082,0.214836
en-de-fair-2b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,raw,best,0,0.0537581,0.0403186,0.026879,0.129383,0.0920134,0.0373699,0.851103,0.136087
en-de-fair-2b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,ref,12,0.0562469,0.0433051,0.0243902,0.121375,0.000353615,0.121021,1.04382,0.215187
en-de-fair-2b,unigram_destarved,de+en,fr-zh,fr,zh,0,0,0,centered,best,0,0.085117,0.0721752,0.0572424,0.0565752,9.011e-06,0.0565662,1.00878,0.133439
en-de-fair-2b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00298656,0.00647088,0.00049776,0.953519,0.949677,0.00384198,0.40307,0.202123
en-de-fair-2b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,raw,best,0,0.0233947,0.0109507,0.00547536,0.1078,0.0838609,0.0239387,0.471067,0.108445
en-de-fair-2b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0184171,0.0099552,0.0049776,0.115207,0.000466683,0.114741,0.677333,0.190038
en-de-fair-2b,unigram_destarved,de+en,ar-zh,ar,zh,0,0,0,centered,best,0,0.0438029,0.035341,0.0273768,0.0418124,0.000114563,0.0416979,0.656618,0.106606
en-de-fair-5b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,ref,12,0.996516,0.999004,0.996018,0.956497,0.866184,0.0903126,5.27669,0.849034
en-de-fair-5b,unigram_destarved,de+en,en-de,en,de,1,1,2,raw,best,10,1,0.999502,0.999502,0.968592,0.905572,0.0630202,5.12439,0.828029
en-de-fair-5b,unigram_destarved,de+en,en-de,en,de,1,1,2,centered,ref,12,0.999004,0.999502,0.998507,0.715178,-0.000280576,0.715459,8.42707,0.84577
