run,step,tokens,metric,value
de-zh__unigram_destarved,8451,7753826304.0,eval/holdout_zh_bpb,1.2154947937814098
de-zh__unigram_destarved,9541,8753905664.0,eval/flores_de_bpb,1.0696104529093595
de-zh__unigram_destarved,9541,8753905664.0,eval/flores_zh_bpb,1.3666022056499245
de-zh__unigram_destarved,9541,8753905664.0,eval/holdout_de_bpb,0.9604879700886804
de-zh__unigram_destarved,9541,8753905664.0,eval/holdout_zh_bpb,1.206978069224536
de-zh__unigram_destarved,10631,9753985024.0,eval/flores_de_bpb,1.0606935888806863
de-zh__unigram_destarved,10631,9753985024.0,eval/flores_zh_bpb,1.3816788939050961
de-zh__unigram_destarved,10631,9753985024.0,eval/holdout_de_bpb,0.9558404997149756
de-zh__unigram_destarved,10631,9753985024.0,eval/holdout_zh_bpb,1.2020533987824755
de-zh__unigram_destarved,11721,10754064384.0,eval/flores_de_bpb,1.051979032800836
de-zh__unigram_destarved,11721,10754064384.0,eval/flores_zh_bpb,1.370446834109525
de-zh__unigram_destarved,11721,10754064384.0,eval/holdout_de_bpb,0.9513271595392291
de-zh__unigram_destarved,11721,10754064384.0,eval/holdout_zh_bpb,1.1995799991121299
de-zh__unigram_destarved,12811,11754143744.0,eval/flores_de_bpb,1.0331706852597047
de-zh__unigram_destarved,12811,11754143744.0,eval/flores_zh_bpb,1.359954535390529
de-zh__unigram_destarved,12811,11754143744.0,eval/holdout_de_bpb,0.948772443759878
de-zh__unigram_destarved,12811,11754143744.0,eval/holdout_zh_bpb,1.194015137033495
de-ar__unigram_starved,273,250478592.0,eval/flores_ar_bpb,1.2590630130824574
de-ar__unigram_starved,273,250478592.0,eval/flores_de_bpb,1.66152065723135
de-ar__unigram_starved,273,250478592.0,eval/holdout_ar_bpb,1.2714184319495871
de-ar__unigram_starved,273,250478592.0,eval/holdout_de_bpb,1.6450452738790011
de-ar__unigram_starved,546,500957184.0,eval/flores_ar_bpb,1.116535889331169
de-ar__unigram_starved,546,500957184.0,eval/flores_de_bpb,1.407485946797665
de-ar__unigram_starved,546,500957184.0,eval/holdout_ar_bpb,1.0679681845705478
de-ar__unigram_starved,546,500957184.0,eval/holdout_de_bpb,1.3799964135646494
de-ar__unigram_starved,819,751435776.0,eval/flores_ar_bpb,1.0602321073234109
de-ar__unigram_starved,819,751435776.0,eval/flores_de_bpb,1.3591847804309216
de-ar__unigram_starved,819,751435776.0,eval/holdout_ar_bpb,1.0260925594241068
de-ar__unigram_starved,819,751435776.0,eval/holdout_de_bpb,1.3191613393871615
de-ar__unigram_starved,1092,1001914368.0,eval/flores_ar_bpb,1.0388571082905904
de-ar__unigram_starved,1092,1001914368.0,eval/flores_de_bpb,1.3148956057590817
de-ar__unigram_starved,1092,1001914368.0,eval/holdout_ar_bpb,1.0000359780644363
de-ar__unigram_starved,1092,1001914368.0,eval/holdout_de_bpb,1.287635929603853
de-ar__unigram_starved,1365,1252392960.0,eval/flores_ar_bpb,1.0184187049335598
de-ar__unigram_starved,1365,1252392960.0,eval/flores_de_bpb,1.278004841787862
de-ar__unigram_starved,1365,1252392960.0,eval/holdout_ar_bpb,0.9685096246597062
de-ar__unigram_starved,1365,1252392960.0,eval/holdout_de_bpb,1.2453019436940373
de-ar__unigram_starved,1638,1502871552.0,eval/flores_ar_bpb,0.9854058861747169
de-ar__unigram_starved,1638,1502871552.0,eval/flores_de_bpb,1.2459782461793831
de-ar__unigram_starved,1638,1502871552.0,eval/holdout_ar_bpb,0.9352977231336654
de-ar__unigram_starved,1638,1502871552.0,eval/holdout_de_bpb,1.1990008776166208
de-ar__unigram_starved,1911,1753350144.0,eval/flores_ar_bpb,0.9670378651744355
de-ar__unigram_starved,1911,1753350144.0,eval/flores_de_bpb,1.2203201597627842
de-ar__unigram_starved,1911,1753350144.0,eval/holdout_ar_bpb,0.9109438948386257
de-ar__unigram_starved,1911,1753350144.0,eval/holdout_de_bpb,1.1665882246502683
de-ar__unigram_starved,2456,2253389824.0,eval/flores_ar_bpb,0.9521542236010389
de-ar__unigram_starved,2456,2253389824.0,eval/flores_de_bpb,1.1718557432919898
de-ar__unigram_starved,2456,2253389824.0,eval/holdout_ar_bpb,0.8791931473211826
de-ar__unigram_starved,2456,2253389824.0,eval/holdout_de_bpb,1.1235721900765159
de-ar__unigram_starved,3001,2753429504.0,eval/flores_ar_bpb,0.9345271153298429
de-ar__unigram_starved,3001,2753429504.0,eval/flores_de_bpb,1.1629841995786736
de-ar__unigram_starved,3001,2753429504.0,eval/holdout_ar_bpb,0.8592879829719575
de-ar__unigram_starved,3001,2753429504.0,eval/holdout_de_bpb,1.0996684891890625
de-ar__unigram_starved,3546,3253469184.0,eval/flores_ar_bpb,0.9220936759288395
de-ar__unigram_starved,3546,3253469184.0,eval/flores_de_bpb,1.146303994384913
de-ar__unigram_starved,3546,3253469184.0,eval/holdout_ar_bpb,0.8491160093515223
de-ar__unigram_starved,3546,3253469184.0,eval/holdout_de_bpb,1.0834867676252378
de-ar__unigram_starved,4091,3753508864.0,eval/flores_ar_bpb,0.9292355216290399
de-ar__unigram_starved,4091,3753508864.0,eval/flores_de_bpb,1.1314689115967735
de-ar__unigram_starved,4091,3753508864.0,eval/holdout_ar_bpb,0.8377335312688523
de-ar__unigram_starved,4091,3753508864.0,eval/holdout_de_bpb,1.0699102279597046
de-ar__unigram_starved,4636,4253548544.0,eval/flores_ar_bpb,0.9206456940936303
de-ar__unigram_starved,4636,4253548544.0,eval/flores_de_bpb,1.119944185459273
de-ar__unigram_starved,4636,4253548544.0,eval/holdout_ar_bpb,0.8308119928588884
de-ar__unigram_starved,4636,4253548544.0,eval/holdout_de_bpb,1.0597470856185989
de-ar__unigram_starved,5181,4753588224.0,eval/flores_ar_bpb,0.9086963700778394
de-ar__unigram_starved,5181,4753588224.0,eval/flores_de_bpb,1.1196942044406504
de-ar__unigram_starved,5181,4753588224.0,eval/holdout_ar_bpb,0.8245507887381462
de-ar__unigram_starved,5181,4753588224.0,eval/holdout_de_bpb,1.05231836685814
de-ar__unigram_starved,6271,5753667584.0,eval/flores_ar_bpb,0.9022242598861211
de-ar__unigram_starved,6271,5753667584.0,eval/flores_de_bpb,1.1142183597938422
de-ar__unigram_starved,6271,5753667584.0,eval/holdout_ar_bpb,0.8144600006093067
de-ar__unigram_starved,6271,5753667584.0,eval/holdout_de_bpb,1.0410959957806905
de-ar__unigram_starved,7361,6753746944.0,eval/flores_ar_bpb,0.8965238818352509
de-ar__unigram_starved,7361,6753746944.0,eval/flores_de_bpb,1.1122352909510826
de-ar__unigram_starved,7361,6753746944.0,eval/holdout_ar_bpb,0.8079319128770662
de-ar__unigram_starved,7361,6753746944.0,eval/holdout_de_bpb,1.0331366051650697
de-ar__unigram_starved,8451,7753826304.0,eval/flores_ar_bpb,0.8972223799055504
de-ar__unigram_starved,8451,7753826304.0,eval/flores_de_bpb,1.0992428715778604
de-ar__unigram_starved,8451,7753826304.0,eval/holdout_ar_bpb,0.8020018697483392
de-ar__unigram_starved,8451,7753826304.0,eval/holdout_de_bpb,1.0260990835322161
de-ar__unigram_starved,9541,8753905664.0,eval/flores_ar_bpb,0.8990295405926597
de-ar__unigram_starved,9541,8753905664.0,eval/flores_de_bpb,1.1009325662678555
de-ar__unigram_starved,9541,8753905664.0,eval/holdout_ar_bpb,0.7969333178497623
de-ar__unigram_starved,9541,8753905664.0,eval/holdout_de_bpb,1.0202943909409898
de-ar__unigram_starved,10631,9753985024.0,eval/flores_ar_bpb,0.8969175138497727
de-ar__unigram_starved,10631,9753985024.0,eval/flores_de_bpb,1.0918323714862674
de-ar__unigram_starved,10631,9753985024.0,eval/holdout_ar_bpb,0.7946343106985655
de-ar__unigram_starved,10631,9753985024.0,eval/holdout_de_bpb,1.0160247127267386
de-ar__unigram_starved,11721,10754064384.0,eval/flores_ar_bpb,0.8874868317724297
de-ar__unigram_starved,11721,10754064384.0,eval/flores_de_bpb,1.0836340423816184
de-ar__unigram_starved,11721,10754064384.0,eval/holdout_ar_bpb,0.790801006563832
de-ar__unigram_starved,11721,10754064384.0,eval/holdout_de_bpb,1.0112086933121511
de-ar__unigram_starved,12811,11754143744.0,eval/flores_ar_bpb,0.884892479012962
de-ar__unigram_starved,12811,11754143744.0,eval/flores_de_bpb,1.0855485177034463
de-ar__unigram_starved,12811,11754143744.0,eval/holdout_ar_bpb,0.7878929827934094
de-ar__unigram_starved,12811,11754143744.0,eval/holdout_de_bpb,1.0083863742411123
fr-ar__unigram_starved,273,250478592.0,eval/flores_ar_bpb,1.24013231143862
fr-ar__unigram_starved,273,250478592.0,eval/flores_fr_bpb,1.4723895315941191
fr-ar__unigram_starved,273,250478592.0,eval/holdout_ar_bpb,1.2506996964755783
fr-ar__unigram_starved,273,250478592.0,eval/holdout_fr_bpb,1.4578851061111207
